sale_date,year,month,quarter,day_of_week,is_weekend,total_units_sold,total_revenue,total_gross_profit,total_marketing_spend,revenue_lag_1day,revenue_lag_7day,revenue_lag_30day,revenue_lag_365day,ma_7day,ma_30day,has_campaign,is_holiday_season,is_december,days_until_black_friday,days_since_black_friday,days_until_christmas,days_since_christmas,days_until_ramadan,days_until_eid,days_until_cyber_monday,is_bf_week,is_xmas_2week,is_ramadan_month,dow_sin,dow_cos,month_sin,month_cos,rolling_std_7day,rolling_std_30day,days_since_last_campaign
2024-07-12,2024,7,3,4,0,15535,1104375.82,558026.02,625.0,810226.82,1094209.22,697803.35,776075.41,972270.0,1002792.0,1,0,0,140,231,166,200,231,261,143,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,209961.4702457217,220741.39554126238,0
2024-07-13,2024,7,3,5,1,18433,1282391.37,647029.19,625.0,1104375.82,1242163.65,699272.36,1036389.27,978017.0,1022230.0,1,0,0,139,232,165,201,230,260,142,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,218938.50477799602,218757.7155752899,0
2024-07-14,2024,7,3,6,1,17762,1275064.14,643230.4,625.0,1282391.37,1228692.36,923366.86,1222376.41,984641.0,1033953.0,1,0,0,138,233,164,202,229,259,141,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,228289.3282803026,222665.7968131885,0
2024-07-15,2024,7,3,0,0,11411,801509.99,404855.51,625.0,1275064.14,813202.32,1334898.41,1024173.91,982971.0,1016173.0,1,0,0,137,234,163,203,228,258,140,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,229790.60354529426,219073.25429182372,0
2024-07-16,2024,7,3,1,0,9443,652086.07,330262.07,0.0,801509.99,805364.81,1353778.9,662465.45,961074.0,992783.0,0,0,0,136,235,162,204,227,257,139,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,255410.41481924822,219243.92307947556,1
2024-07-17,2024,7,3,2,0,9426,660998.57,334264.86,0.0,652086.07,801864.32,859114.06,645399.66,940950.0,986180.0,0,0,0,135,236,161,205,226,256,138,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,274854.4177466807,226279.83961778428,2
2024-07-18,2024,7,3,3,0,9498,668607.57,338739.26,0.0,660998.57,810226.82,859181.34,644261.55,920719.0,979827.0,0,0,0,134,237,160,206,225,255,137,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,290828.2778081473,232556.05401691777,3
2024-07-19,2024,7,3,4,0,12528,866640.67,438595.91,0.0,668607.57,1104375.82,855274.11,669410.0,886757.0,980206.0,0,0,0,133,238,159,207,224,254,136,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,279465.9183333152,232355.30483009916,4
2024-07-20,2024,7,3,5,1,14897,1060637.81,537592.68,0.0,866640.67,1282391.37,874542.8,872364.28,855078.0,986409.0,0,0,0,132,239,158,208,223,253,135,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,236393.10141184818,231920.82641484123,5
2024-07-21,2024,7,3,6,1,14768,1034343.06,525279.77,0.0,1060637.81,1275064.14,1173691.5,1008762.13,820689.0,981764.0,0,0,0,131,240,157,209,222,252,134,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,174527.7542227495,229422.5544735213,6
2024-07-22,2024,7,3,0,0,9635,661471.2,335216.42,0.0,1034343.06,801509.99,1344440.11,1025863.89,800684.0,958999.0,0,0,0,130,241,156,210,221,251,133,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,184815.48148073163,226054.01925648696,7
2024-07-23,2024,7,3,1,0,9593,658210.93,333328.15,0.0,661471.2,652086.07,1316350.78,675617.71,801559.0,937061.0,0,0,0,129,242,155,211,220,250,132,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,184007.4501444815,222078.46939604878,8
2024-07-24,2024,7,3,2,0,9618,659315.52,334105.88,0.0,658210.93,660998.57,859854.44,649975.46,801318.0,930376.0,0,0,0,128,243,154,212,219,249,131,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,184222.69909607584,227436.05124432893,9
2024-07-25,2024,7,3,3,0,9695,655999.15,332560.1,0.0,659315.52,668607.57,871642.42,669833.82,799517.0,923188.0,0,0,0,127,244,153,213,218,248,130,0,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,185791.46891237033,232703.04530193208,10
2024-07-26,2024,7,3,4,0,12607,867690.89,438494.05,0.0,655999.15,866640.67,858794.71,658377.73,799667.0,923484.0,0,0,0,126,245,152,214,217,247,129,0,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,185855.12025912164,232623.81272304576,11
2024-07-27,2024,7,3,5,1,14991,1033937.61,522876.8,0.0,867690.89,1060637.81,872921.74,893056.37,795853.0,928852.0,0,0,0,125,246,151,215,216,246,128,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,179781.28521716944,233273.58741063185,12
2024-07-28,2024,7,3,6,1,14750,1024090.44,519660.69,0.0,1033937.61,1034343.06,1151593.18,1035228.5,794388.0,924602.0,0,0,0,124,247,150,216,215,245,127,0,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,177542.32314632257,230216.92615150515,13
2024-07-29,2024,7,3,0,0,9701,669424.3,339904.37,0.0,1024090.44,661471.2,1359318.57,1028964.14,795524.0,901605.0,0,0,0,123,248,149,217,214,244,126,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,176572.77737712863,219503.08428650437,14
2024-07-30,2024,7,3,1,0,9508,654249.97,331334.53,0.0,669424.3,658210.93,1344080.75,650049.12,794958.0,878611.0,0,0,0,122,249,148,218,213,243,125,0,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,177091.74000096208,207348.1227098485,15
2024-07-31,2024,7,3,2,0,9580,662269.63,335841.41,0.0,654249.97,659315.52,809479.36,647254.87,795380.0,873704.0,0,0,0,121,250,147,219,212,242,124,0,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,176717.75007267747,210754.47633285396,16
2024-08-01,2024,8,3,3,0,9734,660965.07,335267.1,0.0,662269.63,655999.15,809917.61,669339.13,796090.0,868739.0,0,0,0,120,251,146,220,211,241,123,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,176073.75607607357,214037.98597787198,17
2024-08-02,2024,8,3,4,0,12962,886921.82,448815.74,0.0,660965.07,867690.89,820609.03,649395.15,798837.0,870949.0,0,0,0,119,252,145,221,210,240,122,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,177521.22707101845,213866.1455070679,18
2024-08-03,2024,8,3,5,1,14644,1001981.12,507900.18,0.0,886921.82,1033937.61,831545.83,879314.77,794272.0,876630.0,0,0,0,118,253,144,222,209,239,121,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,170749.35987831088,215043.83200273587,19
2024-08-04,2024,8,3,6,1,14829,1023074.17,519553.19,0.0,1001981.12,1024090.44,1094209.22,1023882.13,794127.0,874259.0,0,0,0,117,254,143,223,208,238,120,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,170521.66675780714,212943.91159376717,20
2024-08-05,2024,8,3,0,0,9623,650737.06,329838.97,0.0,1023074.17,669424.3,1242163.65,1002685.32,791457.0,854545.0,0,0,0,116,255,142,224,207,237,119,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,172928.61791111564,204935.39214455322,21
2024-08-06,2024,8,3,1,0,9623,673642.9,341315.16,0.0,650737.06,654249.97,1228692.36,654138.62,794227.0,836043.0,0,0,0,115,256,141,225,206,236,118,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,170502.44806961395,194796.68673984634,22
2024-08-07,2024,8,3,2,0,9713,661125.41,334646.26,0.0,673642.9,662269.63,813202.32,665202.42,794064.0,830974.0,0,0,0,114,257,140,226,205,235,117,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,170650.5241817161,197373.29689004456,23
2024-08-08,2024,8,3,3,0,9747,668492.72,338792.86,0.0,661125.41,660965.07,805364.81,658518.25,795139.0,826412.0,0,0,0,113,258,139,227,204,234,116,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,169693.0245615092,199555.55662371925,24
2024-08-09,2024,8,3,4,0,12928,871670.18,440742.49,0.0,668492.72,886921.82,801864.32,665642.34,792961.0,828738.0,0,0,0,112,259,138,228,203,233,115,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,168411.22795130513,199666.4058785155,25
2024-08-10,2024,8,3,5,1,14767,1030453.08,521958.62,0.0,871670.18,1001981.12,810226.82,902134.91,797028.0,836079.0,0,0,0,111,260,137,229,202,232,114,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,174533.3531550576,202983.1839275953,26
2024-08-11,2024,8,3,6,1,15184,1040665.28,526948.96,0.0,1030453.08,1023074.17,1104375.82,994666.02,799541.0,833956.0,0,0,0,110,261,136,230,201,231,113,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,178414.03022746986,200396.16900527067,27
2024-08-12,2024,8,3,0,0,9699,652695.22,330324.06,0.0,1040665.28,650737.06,1282391.37,1035077.82,799821.0,812966.0,0,0,0,109,262,135,231,200,230,112,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,178143.1634356938,184123.60387171232,28
2024-08-13,2024,8,3,1,0,9804,668711.78,338656.4,0.0,652695.22,673642.9,1275064.14,652145.19,799116.0,792754.0,0,0,0,108,263,134,232,199,229,111,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,178734.04726140623,163808.37748710424,29
2024-08-14,2024,8,3,2,0,9793,653075.7,331044.43,0.0,668711.78,661125.41,801509.99,880276.23,797966.0,787806.0,0,0,0,107,264,133,233,198,228,110,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,179792.59866396387,165764.81875957022,30
2024-08-15,2024,8,3,3,0,11274,936195.06,475106.31,770.0,653075.7,668492.72,652086.07,862406.17,836209.0,797276.0,1,0,0,106,265,132,234,197,227,109,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,176095.74680306044,165859.3091645438,0
2024-08-16,2024,8,3,4,0,15521,1257437.46,638894.97,770.0,936195.06,871670.18,660998.57,878502.2,891319.0,817158.0,1,0,0,105,266,131,235,196,226,108,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,238388.45884174437,183743.49656634414,0
2024-08-17,2024,8,3,5,1,18068,1481652.59,751738.97,770.0,1257437.46,1030453.08,668607.57,1190174.64,955776.0,844259.0,1,0,0,104,267,130,236,195,225,107,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,326860.5015036008,217868.98819233145,0
2024-08-18,2024,8,3,6,1,17863,1450184.49,736649.59,770.0,1481652.59,1040665.28,866640.67,1348905.04,1014279.0,863711.0,1,0,0,103,268,129,237,194,224,106,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,377337.6393950944,244373.4889987696,0
2024-08-19,2024,8,3,0,0,11534,921160.67,466709.43,770.0,1450184.49,652695.22,1060637.81,1395747.26,1052631.0,859061.0,1,0,0,102,269,128,238,193,223,105,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,346875.1382444083,241811.0845255462,0
2024-08-20,2024,8,3,1,0,11471,921535.98,468090.68,770.0,921160.67,668711.78,1034343.06,904645.87,1088749.0,855301.0,1,0,0,101,270,127,239,192,222,104,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,311607.2881998481,239860.63968296573,0
2024-08-21,2024,8,3,2,0,11471,928001.98,470185.8,770.0,921535.98,653075.7,661471.2,894212.92,1128024.0,864186.0,1,0,0,100,271,126,240,191,221,103,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,260712.25997902337,237356.70973409122,0
2024-08-22,2024,8,3,3,0,11726,942940.46,477693.36,770.0,928001.98,936195.06,658210.93,907580.79,1128988.0,873677.0,1,0,0,99,272,125,241,190,220,102,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,259896.25143961853,234512.14352682265,0
2024-08-23,2024,8,3,4,0,15436,1255672.45,637421.99,770.0,942940.46,1257437.46,659315.52,875542.94,1128736.0,893555.0,1,0,0,98,273,124,242,189,219,101,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,259751.6791538134,240903.319219214,0
2024-08-24,2024,8,3,5,1,17820,1422479.72,721562.31,770.0,1255672.45,1481652.59,655999.15,1184862.49,1120282.0,919105.0,1,0,0,97,274,123,243,188,218,100,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,247002.22713562677,255068.82948255964,0
2024-08-25,2024,8,3,6,1,17913,1486638.39,752724.5,770.0,1422479.72,1450184.49,867690.89,1381271.27,1125490.0,939736.0,1,0,0,96,275,122,244,187,217,99,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,255359.9073345339,275018.7834869943,0
2024-08-26,2024,8,3,0,0,11708,925493.37,469875.93,770.0,1486638.39,921160.67,1033937.61,1352038.41,1126109.0,936121.0,1,0,0,95,276,121,245,186,216,98,0,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,254786.7046616887,274450.0162090947,0
2024-08-27,2024,8,3,1,0,11346,942283.78,477624.98,770.0,925493.37,921535.98,1024090.44,881580.61,1129073.0,933394.0,1,0,0,94,277,120,246,185,215,97,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,252116.9332528925,273951.78637860867,0
2024-08-28,2024,8,3,2,0,11514,942879.92,478311.7,770.0,942283.78,928001.98,669424.3,914540.44,1131198.0,942510.0,1,0,0,93,278,119,247,184,214,96,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,250194.71680242897,269376.99657291453,0
2024-08-29,2024,8,3,3,0,11542,963854.93,489833.91,770.0,942879.92,942940.46,654249.97,879160.6,1134186.0,952830.0,1,0,0,92,279,118,248,183,213,95,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,247684.16691803234,263826.08354561514,0
2024-08-30,2024,8,3,4,0,14896,1201719.86,610470.54,770.0,963854.93,1255672.45,662269.63,882417.57,1126479.0,970811.0,1,0,0,91,280,117,249,182,212,94,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,244086.976409192,261714.687868296,0
2024-08-31,2024,8,3,5,1,17601,1487558.91,753740.45,770.0,1201719.86,1422479.72,660965.07,1231620.99,1135776.0,998365.0,1,0,0,90,281,116,250,181,211,93,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,258078.7996022073,271305.31969613995,0
2024-09-01,2024,9,3,6,1,18506,1538203.23,779397.96,770.0,1487558.91,1486638.39,886921.82,1429360.49,1143142.0,1020074.0,1,0,0,89,282,115,251,180,210,92,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,270213.32741089666,287645.5027684575,0
2024-09-02,2024,9,3,0,0,11905,977547.46,495426.92,770.0,1538203.23,925493.37,1001981.12,1460734.67,1150578.0,1019259.0,1,0,0,88,283,114,252,179,209,91,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,263867.0718514158,287733.0763367469,0
2024-09-03,2024,9,3,1,0,11864,959176.89,486227.45,770.0,977547.46,942283.78,1023074.17,933421.7,1152992.0,1017130.0,1,0,0,87,284,113,253,178,208,90,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,261712.98344253926,287940.2861266933,0
2024-09-04,2024,9,3,2,0,12059,984993.89,497924.79,770.0,959176.89,942879.92,650737.06,951895.19,1159008.0,1028271.0,1,0,0,86,285,112,254,177,207,89,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,256510.2523004998,279620.6557734525,0
2024-09-05,2024,9,3,3,0,11966,983665.06,499395.31,770.0,984993.89,963854.93,673642.9,944427.2,1161838.0,1038606.0,1,0,0,85,286,111,255,176,206,88,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,254096.2497267008,271678.57198364293,0
2024-09-06,2024,9,3,4,0,16022,1287507.25,652013.23,770.0,983665.06,1201719.86,661125.41,921176.95,1174093.0,1059485.0,1,0,0,84,287,110,256,175,205,87,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,258373.2073933326,265670.94623419817,0
2024-09-07,2024,9,3,5,1,18492,1515562.99,769126.55,770.0,1287507.25,1487558.91,668492.72,1263959.88,1178094.0,1087721.0,1,0,0,83,288,109,257,174,204,86,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,264187.15492570546,267689.0368824356,0
2024-09-08,2024,9,3,6,1,18735,1523387.05,771529.93,770.0,1515562.99,1538203.23,871670.18,1421420.84,1175977.0,1109444.0,1,0,0,82,289,108,258,173,203,85,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,260859.59976024678,275870.71151151677,0
2024-09-09,2024,9,3,0,0,12200,972261.17,492620.46,770.0,1523387.05,977547.46,1030453.08,1464908.6,1175222.0,1107505.0,1,0,0,81,290,107,259,172,202,84,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,261536.56597398335,276648.76145491336,0
2024-09-10,2024,9,3,1,0,12028,987154.92,500775.41,770.0,972261.17,959176.89,1040665.28,687873.22,1179219.0,1105721.0,1,0,0,80,291,106,260,171,201,83,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,257872.7600860954,277266.3789828241,0
2024-09-11,2024,9,3,2,0,10250,722764.96,366219.68,0.0,987154.92,984993.89,652695.22,699466.5,1141758.0,1108057.0,0,0,0,79,292,105,261,170,200,82,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,305448.73525116924,273589.29718597064,1
2024-09-12,2024,9,3,3,0,9909,695572.46,352124.19,0.0,722764.96,983665.06,668711.78,693434.19,1100602.0,1108952.0,0,0,0,78,293,104,262,169,199,81,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,346896.9010805142,272142.0293295765,2
2024-09-13,2024,9,3,4,0,13662,931429.59,471845.36,0.0,695572.46,1287507.25,653075.7,682879.92,1049733.0,1118231.0,0,0,0,77,294,103,263,168,198,80,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,340978.2796837061,260562.09081876918,3
2024-09-14,2024,9,3,5,1,15656,1087486.06,549537.84,0.0,931429.59,1515562.99,936195.06,914042.36,988579.0,1123274.0,0,0,0,76,295,102,264,167,197,79,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,275634.5853505397,258372.28059630425,4
2024-09-15,2024,9,3,6,1,15580,1085114.78,549503.75,0.0,1087486.06,1523387.05,1257437.46,1074934.95,925969.0,1117530.0,0,0,0,75,296,101,265,166,196,78,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,159010.52760311984,257199.58322295878,5
2024-09-16,2024,9,3,0,0,10159,708270.58,358104.24,0.0,1085114.78,972261.17,1481652.59,1066038.09,888256.0,1091750.0,0,0,0,74,297,100,266,165,195,77,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,176540.80436775726,258201.1425613198,6
2024-09-17,2024,9,3,1,0,9958,672273.75,339923.67,0.0,708270.58,987154.92,1450184.49,694234.49,843273.0,1065820.0,0,0,0,73,298,99,267,164,194,76,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,186950.56553169602,260018.6184208232,7
2024-09-18,2024,9,3,2,0,9877,693609.65,351409.98,0.0,672273.75,722764.96,921160.67,687131.53,839108.0,1058235.0,0,0,0,72,299,98,268,163,193,75,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,190376.20256415868,267592.64608230506,8
2024-09-19,2024,9,3,3,0,9873,689693.77,349337.32,0.0,693609.65,695572.46,921535.98,690710.65,838268.0,1050507.0,0,0,0,71,300,97,269,162,192,74,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,191126.40510132205,274924.00792129734,9
2024-09-20,2024,9,3,4,0,13157,933599.32,472287.36,0.0,689693.77,931429.59,928001.98,697639.2,838578.0,1050693.0,0,0,0,70,301,96,270,161,191,73,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,191304.34792031432,274839.88938962197,10
2024-09-21,2024,9,3,5,1,15084,1049965.8,531680.38,0.0,933599.32,1087486.06,942940.46,925509.2,833218.0,1054261.0,0,0,0,69,302,95,271,160,190,72,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,183535.92352421032,274086.5730830205,11
2024-09-22,2024,9,3,6,1,15786,1077739.55,546201.79,0.0,1049965.8,1085114.78,1255672.45,1089259.88,832165.0,1048330.0,0,0,0,68,303,94,272,159,189,71,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,181862.42276617637,271490.72977787105,12
2024-09-23,2024,9,3,0,0,9734,677161.05,342307.61,0.0,1077739.55,708270.58,1422479.72,1049474.61,827720.0,1023486.0,0,0,0,67,304,93,273,158,188,70,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,185733.57334796558,270170.4725686816,13
2024-09-24,2024,9,3,1,0,9839,705031.87,356004.1,0.0,677161.05,672273.75,1486638.39,687412.42,832400.0,997432.0,0,0,0,66,305,92,274,157,187,69,0,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,181529.27953129512,261514.76611065678,14
2024-09-25,2024,9,3,2,0,9961,679314.51,343822.54,0.0,705031.87,693609.65,925493.37,696617.7,830358.0,989226.0,0,0,0,65,306,91,275,156,186,68,0,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,183421.41508901815,267640.5666138977,15
2024-09-26,2024,9,3,3,0,9901,678604.61,343759.56,0.0,679314.51,689693.77,942283.78,687272.78,828774.0,980437.0,0,0,0,64,307,90,276,155,185,67,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,184880.85865208402,273500.76096329984,16
2024-09-27,2024,9,3,4,0,13616,929021.99,470957.64,0.0,678604.61,933599.32,942879.92,694334.66,828120.0,979975.0,0,0,0,63,308,89,277,154,184,66,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,184455.91539206676,273578.0721275678,17
2024-09-28,2024,9,3,5,1,15361,1086094.24,550324.81,0.0,929021.99,1049965.8,963854.93,917105.69,833281.0,984050.0,0,0,0,62,309,88,278,153,183,65,0,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,192047.12874431294,274239.2145281283,18
2024-09-29,2024,9,3,6,1,15197,1078847.83,546484.53,0.0,1086094.24,1077739.55,1201719.86,1071917.15,833439.0,979954.0,0,0,0,61,310,87,279,152,182,64,0,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,192282.5644517628,271782.770857002,19
2024-09-30,2024,9,3,0,0,9808,679413.81,344031.14,0.0,1078847.83,677161.05,1487558.91,1146266.8,833761.0,953016.0,0,0,0,60,311,86,280,151,181,63,0,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,191979.05357366902,259508.94034310518,20
2024-10-01,2024,10,4,1,0,10895,744102.03,375319.81,0.0,679413.81,705031.87,1538203.23,756689.57,839343.0,926546.0,0,0,0,59,312,85,281,150,180,62,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,188142.3198422798,237311.25719581416,21
2024-10-02,2024,10,4,2,0,10597,726867.13,366194.1,0.0,744102.03,679314.51,977547.46,735336.67,846136.0,918190.0,0,0,0,58,313,84,282,149,179,61,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,182164.71015854794,239853.25829310095,22
2024-10-03,2024,10,4,3,0,10688,748262.46,377476.7,0.0,726867.13,678604.61,959176.89,758512.44,856087.0,911159.0,0,0,0,57,314,83,283,148,178,60,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,173168.11985307347,241694.48033081685,23
2024-10-04,2024,10,4,4,0,14547,995774.85,501022.99,0.0,748262.46,929021.99,984993.89,745679.97,865623.0,911519.0,0,0,0,56,315,82,284,147,177,59,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,179573.4744018851,241816.03200234348,24
2024-10-05,2024,10,4,5,1,16673,1161484.44,584914.57,0.0,995774.85,1086094.24,983665.06,996241.71,876393.0,917446.0,0,0,0,55,316,81,285,146,176,58,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,196466.38244122075,245792.08059246952,25
2024-10-06,2024,10,4,6,1,16967,1164659.72,586227.43,0.0,1161484.44,1078847.83,1287507.25,1128976.26,888652.0,913351.0,0,0,0,54,317,80,286,145,175,57,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,213171.28789304045,240377.92502721254,26
2024-10-07,2024,10,4,0,0,10668,740246.96,373455.42,0.0,1164659.72,679413.81,1515562.99,1168184.49,897343.0,887507.0,0,0,0,53,318,79,287,144,174,56,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,204273.8148249294,213584.6164462433,27
2024-10-08,2024,10,4,1,0,10849,730906.27,369224.53,0.0,740246.96,744102.03,1523387.05,741815.08,895457.0,861091.0,0,0,0,52,319,78,288,143,173,55,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,205977.4463578502,178323.5599466055,28
2024-10-09,2024,10,4,2,0,11135,768485.02,387361.06,0.0,730906.27,726867.13,972261.17,732837.19,901403.0,854298.0,0,0,0,51,320,77,289,142,172,54,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,200836.63373406252,177823.27280860886,29
2024-10-10,2024,10,4,3,0,10809,745522.38,376205.22,0.0,768485.02,748262.46,987154.92,728482.01,901011.0,846244.0,0,0,0,50,321,76,290,141,171,53,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,201187.22201756548,177068.8122867963,30
2024-10-11,2024,10,4,4,0,14583,991253.58,499244.26,0.0,745522.38,995774.85,722764.96,726558.63,900365.0,855194.0,0,0,0,49,322,75,291,140,170,52,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,200839.242902758,177397.4081517965,31
