sale_date,year,month,quarter,day_of_week,is_weekend,total_units_sold,total_revenue,total_gross_profit,total_marketing_spend,revenue_lag_1day,revenue_lag_7day,revenue_lag_30day,revenue_lag_365day,ma_7day,ma_30day,has_campaign,is_holiday_season,is_december
2024-02-02,2024,2,1,4,0,13316,846934.09,427487.38,0.0,638062.1,841720.39,748970.33,659254.81,770966.0,817714.0,0,0,0
2024-02-03,2024,2,1,5,1,15401,990288.13,501481.23,0.0,846934.09,999015.67,733370.36,860411.78,769719.0,826277.0,0,0,0
2024-02-04,2024,2,1,6,1,15544,1009972.45,510002.92,0.0,990288.13,1013707.41,971750.01,983917.23,769185.0,827552.0,0,0,0
2024-02-05,2024,2,1,0,0,9672,633768.26,320691.16,0.0,1009972.45,634597.73,1139869.6,1013528.28,769067.0,810682.0,0,0,0
2024-02-06,2024,2,1,1,0,9657,631592.19,319213.84,0.0,633768.26,635042.58,1162519.6,645497.24,768574.0,792984.0,0,0,0
2024-02-07,2024,2,1,2,0,9833,633894.84,321108.71,0.0,631592.19,629401.11,750617.6,635579.56,769216.0,789093.0,0,0,0
2024-02-08,2024,2,1,3,0,9839,636497.81,322422.85,0.0,633894.84,638062.1,732942.85,645178.03,768993.0,785878.0,0,0,0
2024-02-09,2024,2,1,4,0,13278,843826.59,426817.2,0.0,636497.81,846934.09,729618.63,640096.73,768549.0,789685.0,0,0,0
2024-02-10,2024,2,1,5,1,15166,982803.17,496740.46,0.0,843826.59,990288.13,752238.17,856165.01,767479.0,797371.0,0,0,0
2024-02-11,2024,2,1,6,1,15285,991178.29,501759.55,0.0,982803.17,1009972.45,995414.59,990529.56,764794.0,797230.0,0,0,0
2024-02-12,2024,2,1,0,0,9631,625464.41,315828.86,0.0,991178.29,633768.26,1159500.56,995158.08,763608.0,779428.0,0,0,0
2024-02-13,2024,2,1,1,0,9903,636288.23,322254.2,0.0,625464.41,631592.19,1146677.09,640658.71,764279.0,762415.0,0,0,0
2024-02-14,2024,2,1,2,0,10052,636191.11,321423.73,0.0,636288.23,633894.84,756562.45,645632.98,764607.0,758403.0,0,0,0
2024-02-15,2024,2,1,3,0,9957,638912.1,323047.89,0.0,636191.11,636497.81,626137.82,623617.34,764952.0,758829.0,0,0,0
2024-02-16,2024,2,1,4,0,12955,840245.18,424585.47,0.0,638912.1,843826.59,633914.69,649601.15,764440.0,765707.0,0,0,0
2024-02-17,2024,2,1,5,1,15382,998217.19,504723.12,0.0,840245.18,982803.17,622388.25,840792.01,766642.0,778234.0,0,0,0
2024-02-18,2024,2,1,6,1,15498,999273.72,505605.98,0.0,998217.19,991178.29,859027.6,1000291.27,767799.0,782909.0,0,0,0
2024-02-19,2024,2,1,0,0,9598,638332.32,321860.09,0.0,999273.72,625464.41,1000474.51,1007497.74,769637.0,770838.0,0,0,0
2024-02-20,2024,2,1,1,0,9779,641729.22,324645.24,0.0,638332.32,636288.23,974651.46,645693.66,770414.0,759740.0,0,0,0
2024-02-21,2024,2,1,2,0,10000,643747.45,325560.09,0.0,641729.22,636191.11,624066.49,644198.65,771494.0,760396.0,0,0,0
2024-02-22,2024,2,1,3,0,9807,632938.1,320072.62,0.0,643747.45,638912.1,643187.65,640273.43,770640.0,760055.0,0,0,0
2024-02-23,2024,2,1,4,0,13108,848620.27,428104.36,0.0,632938.1,840245.18,635972.5,638737.65,771837.0,767143.0,0,0,0
2024-02-24,2024,2,1,5,1,15263,989105.96,499434.15,0.0,848620.27,998217.19,642023.48,842806.84,770535.0,778712.0,0,0,0
2024-02-25,2024,2,1,6,1,15567,983835.75,497794.57,0.0,989105.96,999273.72,841720.39,1028542.18,768330.0,783449.0,0,0,0
2024-02-26,2024,2,1,0,0,9867,637873.18,322341.58,0.0,983835.75,638332.32,999015.67,1007736.7,768264.0,771411.0,0,0,0
2024-02-27,2024,2,1,1,0,9772,644502.84,325931.39,0.0,637873.18,641729.22,1013707.41,637517.61,768661.0,759105.0,0,0,0
2024-02-28,2024,2,1,2,0,9715,633250.81,320154.61,0.0,644502.84,643747.45,634597.73,633863.11,767161.0,759060.0,0,0,0
2024-02-29,2024,2,1,3,0,9908,636298.51,322449.6,0.0,633250.81,632938.1,635042.58,749248.92,767641.0,759102.0,0,0,0
2024-03-01,2024,3,1,4,0,14282,958984.03,484184.56,0.0,636298.51,848620.27,629401.11,729033.82,783407.0,770088.0,0,0,0
2024-03-02,2024,3,1,5,1,16577,1150047.14,580505.64,0.0,958984.03,989105.96,638062.1,965977.62,806399.0,787154.0,0,0,0
2024-03-03,2024,3,1,6,1,16812,1160516.55,585530.06,0.0,1150047.14,983835.75,846934.09,1139334.56,831639.0,797607.0,0,0,0
2024-03-04,2024,3,1,0,0,10755,743505.9,375155.36,0.0,1160516.55,637873.18,990288.13,1139094.72,846729.0,789380.0,0,0,0
2024-03-05,2024,3,1,1,0,10263,720210.19,363587.52,0.0,743505.9,644502.84,1009972.45,721627.62,857545.0,779722.0,0,0,0
2024-03-06,2024,3,1,2,0,10716,728258.81,367848.46,0.0,720210.19,633250.81,633768.26,732990.19,871117.0,782871.0,0,0,0
2024-03-07,2024,3,1,3,0,10349,723462.71,364296.08,0.0,728258.81,636298.51,631592.19,723992.26,883569.0,785934.0,0,0,0
2024-03-08,2024,3,1,4,0,14245,969867.76,488699.92,0.0,723462.71,958984.03,633894.84,721589.5,885124.0,797133.0,0,0,0
2024-03-09,2024,3,1,5,1,16767,1158108.44,583926.09,0.0,969867.76,1150047.14,636497.81,969452.94,886276.0,814520.0,0,0,0
2024-03-10,2024,3,1,6,1,16330,1151410.2,580823.42,0.0,1158108.44,1160516.55,843826.59,1149758.69,884975.0,824773.0,0,0,0
2024-03-11,2024,3,1,0,0,17023,1026444.62,517860.9,738.5,1151410.2,743505.9,982803.17,1122606.32,925395.0,826227.0,1,0,0
2024-03-12,2024,3,1,1,0,17117,1021139.29,514424.85,738.5,1026444.62,720210.19,991178.29,723208.52,968385.0,827226.0,1,0,0
2024-03-13,2024,3,1,2,0,17063,1031107.72,519672.24,738.5,1021139.29,728258.81,625464.41,720982.94,1011649.0,840748.0,1,0,0
2024-03-14,2024,3,1,3,0,16996,1018291.76,512644.54,738.5,1031107.72,723462.71,636288.23,732041.65,1053767.0,853481.0,1,0,0
2024-03-15,2024,3,1,4,0,23124,1361278.32,684534.88,738.5,1018291.76,969867.76,636191.11,728053.8,1109683.0,877651.0,1,0,0
2024-03-16,2024,3,1,5,1,26524,1582561.21,797816.12,738.5,1361278.32,1158108.44,638912.1,959361.79,1170319.0,909106.0,1,0,0
2024-03-17,2024,3,1,6,1,27006,1597813.25,805618.71,738.5,1582561.21,1151410.2,840245.18,1124334.48,1234091.0,934358.0,1,0,0
2024-03-18,2024,3,1,0,0,17016,1034509.44,521458.53,738.5,1597813.25,1026444.62,998217.19,1160414.56,1235243.0,935568.0,1,0,0
2024-03-19,2024,3,1,1,0,17051,1018020.11,512833.05,738.5,1034509.44,1021139.29,999273.72,737646.56,1234797.0,936192.0,1,0,0
2024-03-20,2024,3,1,2,0,17219,1039334.98,523664.49,738.5,1018020.11,1031107.72,638332.32,702681.7,1235973.0,949559.0,1,0,0
2024-03-21,2024,3,1,3,0,17132,1024531.43,517021.91,738.5,1039334.98,1018291.76,641729.22,982348.36,1236864.0,962319.0,1,0,0
2024-03-22,2024,3,1,4,0,22146,1334391.33,671483.99,738.5,1024531.43,1361278.32,643747.45,987207.05,1233023.0,985341.0,1,0,0
2024-03-23,2024,3,1,5,1,27051,1617106.85,814003.61,738.5,1334391.33,1582561.21,632938.1,1272394.81,1237958.0,1018146.0,1,0,0
2024-03-24,2024,3,1,6,1,26340,1563570.47,787014.06,738.5,1617106.85,1597813.25,848620.27,1526497.32,1233066.0,1041978.0,1,0,0
2024-03-25,2024,3,1,0,0,16757,997643.55,502688.86,738.5,1563570.47,1034509.44,989105.96,1514232.39,1227800.0,1042263.0,1,0,0
2024-03-26,2024,3,1,1,0,17539,1054783.56,531291.3,738.5,997643.55,1018020.11,983835.75,976074.28,1233052.0,1044627.0,1,0,0
2024-03-27,2024,3,1,2,0,17174,1012366.0,510155.65,738.5,1054783.56,1039334.98,637873.18,984770.61,1229199.0,1057111.0,1,0,0
2024-03-28,2024,3,1,3,0,16935,1019450.14,513457.46,738.5,1012366.0,1024531.43,644502.84,988814.31,1228473.0,1069609.0,1,0,0
2024-03-29,2024,3,1,4,0,22904,1365897.94,687545.58,738.5,1019450.14,1334391.33,633250.81,957492.96,1232974.0,1094030.0,1,0,0
2024-03-30,2024,3,1,5,1,26241,1571032.83,791971.89,738.5,1365897.94,1617106.85,636298.51,1303855.54,1226392.0,1125188.0,1,0,0
2024-03-31,2024,3,1,6,1,26179,1594383.23,803665.1,738.5,1571032.83,1563570.47,958984.03,1536689.13,1230794.0,1146368.0,1,0,0
2024-04-01,2024,4,2,0,0,17096,1033631.35,520552.34,738.5,1594383.23,997643.55,1150047.14,1542578.52,1235935.0,1142488.0,1,0,0
2024-04-02,2024,4,2,1,0,17094,1007437.88,506900.77,738.5,1033631.35,1054783.56,1160516.55,987921.98,1229171.0,1137385.0,1,0,0
2024-04-03,2024,4,2,2,0,16739,991163.93,498561.92,738.5,1007437.88,1012366.0,743505.9,976500.07,1226142.0,1145640.0,1,0,0
2024-04-04,2024,4,2,3,0,16877,1039444.44,523739.22,738.5,991163.93,1019450.14,720210.19,961009.71,1228999.0,1156281.0,1,0,0
2024-04-05,2024,4,2,4,0,22486,1364252.33,686710.27,738.5,1039444.44,1365897.94,728258.81,981392.72,1228764.0,1177481.0,1,0,0
2024-04-06,2024,4,2,5,1,26620,1582028.53,796590.44,738.5,1364252.33,1571032.83,723462.71,1304471.19,1230335.0,1206100.0,1,0,0
2024-04-07,2024,4,2,6,1,26392,1591278.46,800169.26,738.5,1582028.53,1594383.23,969867.76,1520687.97,1229891.0,1226814.0,1,0,0
2024-04-08,2024,4,2,0,0,17530,1033534.56,520552.99,738.5,1591278.46,1033631.35,1158108.44,1563143.3,1229877.0,1222661.0,1,0,0
2024-04-09,2024,4,2,1,0,16860,1017315.33,512994.33,738.5,1033534.56,1007437.88,1151410.2,986921.97,1231288.0,1218191.0,1,0,0
2024-04-10,2024,4,2,2,0,33035,1837996.04,929750.77,4544.0,1017315.33,991163.93,1026444.62,977362.66,1352264.0,1245243.0,1,0,0
2024-04-11,2024,4,2,3,0,20172,1279278.19,647721.11,4333.0,1837996.04,1039444.44,1021139.29,1002191.18,1386526.0,1253848.0,1,0,0
2024-04-12,2024,4,2,4,0,27226,1772205.75,899893.67,4333.0,1279278.19,1364252.33,1031107.72,980771.02,1444805.0,1278551.0,1,0,0
2024-04-13,2024,4,2,5,1,31148,2037529.91,1032976.65,4333.0,1772205.75,1582028.53,1018291.76,1280773.47,1509877.0,1312526.0,1,0,0
2024-04-14,2024,4,2,6,1,31341,2075234.44,1051352.48,4333.0,2037529.91,1591278.46,1361278.32,1514365.15,1579013.0,1336324.0,1,0,0
2024-04-15,2024,4,2,0,0,20596,1347177.77,684571.41,4333.0,2075234.44,1033534.56,1582561.21,1507560.24,1623820.0,1328478.0,1,0,0
2024-04-16,2024,4,2,1,0,20667,1313428.62,666952.49,4333.0,1347177.77,1017315.33,1597813.25,966467.16,1666122.0,1318999.0,1,0,0
2024-04-17,2024,4,2,2,0,20571,1330105.2,671927.03,4333.0,1313428.62,1837996.04,1034509.44,988586.77,1593566.0,1328852.0,1,0,0
2024-04-18,2024,4,2,3,0,10492,734119.85,370265.57,0.0,1330105.2,1279278.19,1018020.11,995855.63,1515686.0,1319388.0,0,0,0
2024-04-19,2024,4,2,4,0,14300,990448.87,500036.16,0.0,734119.85,1772205.75,1039334.98,975407.99,1404006.0,1317759.0,0,0,0
2024-04-20,2024,4,2,5,1,16406,1101820.07,555546.35,0.0,990448.87,2037529.91,1024531.43,2278702.11,1270334.0,1320335.0,0,0,0
2024-04-21,2024,4,2,6,1,16413,1137983.58,574226.63,0.0,1101820.07,2075234.44,1334391.33,1995480.9,1136441.0,1313788.0,0,0,0
2024-04-22,2024,4,2,0,0,10650,742395.86,374807.27,0.0,1137983.58,1347177.77,1617106.85,2000632.36,1050043.0,1284631.0,0,0,0
2024-04-23,2024,4,2,1,0,10390,733639.79,369427.97,0.0,742395.86,1313428.62,1563570.47,1272410.7,967216.0,1256967.0,0,0,0
2024-04-24,2024,4,2,2,0,10388,715865.25,361093.56,0.0,733639.79,1330105.2,997643.55,1278246.59,879468.0,1247574.0,0,0,0
2024-04-25,2024,4,2,3,0,10687,741061.22,373902.96,0.0,715865.25,734119.85,1054783.56,1268414.94,880459.0,1237117.0,0,0,0
2024-04-26,2024,4,2,4,0,14078,966237.42,487003.28,0.0,741061.22,990448.87,1012366.0,1296943.31,877000.0,1235579.0,0,0,0
2024-04-27,2024,4,2,5,1,16127,1125856.86,568993.57,0.0,966237.42,1101820.07,1019450.14,1687610.2,880434.0,1239126.0,0,0,0
2024-04-28,2024,4,2,6,1,16284,1133351.57,570445.12,0.0,1125856.86,1137983.58,1365897.94,1148652.26,879773.0,1231375.0,0,0,0
2024-04-29,2024,4,2,0,0,10644,750614.86,378435.81,0.0,1133351.57,742395.86,1571032.83,1165614.28,880947.0,1204027.0,0,0,0
2024-04-30,2024,4,2,1,0,10436,706182.44,356033.4,0.0,750614.86,733639.79,1594383.23,682655.16,877024.0,1174421.0,0,0,0
2024-05-01,2024,5,2,2,0,9890,695204.41,352404.23,0.0,706182.44,715865.25,1033631.35,678805.57,874073.0,1163140.0,0,0,0
2024-05-02,2024,5,2,3,0,9928,693296.78,350170.1,0.0,695204.41,741061.22,1007437.88,686899.56,867249.0,1152668.0,0,0,0
2024-05-03,2024,5,2,4,0,13230,929271.9,470408.6,0.0,693296.78,966237.42,991163.93,715091.13,861968.0,1150605.0,0,0,0
2024-05-04,2024,5,2,5,1,15719,1072508.76,542813.94,0.0,929271.9,1125856.86,1039444.44,923474.12,854347.0,1151707.0,0,0,0
2024-05-05,2024,5,2,6,1,15130,1061444.0,537493.8,0.0,1072508.76,1133351.57,1364252.33,1100303.07,844075.0,1141614.0,0,0,0
2024-05-06,2024,5,2,0,0,9896,689822.91,349228.99,0.0,1061444.0,750614.86,1582028.53,1087346.0,835390.0,1111874.0,0,0,0
2024-05-07,2024,5,2,1,0,9962,686864.43,347554.37,0.0,689822.91,706182.44,1591278.46,692126.5,832630.0,1081727.0,0,0,0
2024-05-08,2024,5,2,2,0,10166,693133.5,350298.29,0.0,686864.43,695204.41,1033534.56,705279.47,832335.0,1070380.0,0,0,0
2024-05-09,2024,5,2,3,0,10106,678292.74,342810.96,0.0,693133.5,693296.78,1017315.33,679310.42,830191.0,1059079.0,0,0,0
2024-05-10,2024,5,2,4,0,13186,926447.84,470275.54,0.0,678292.74,929271.9,1837996.04,684420.44,829788.0,1028694.0,0,0,0
2024-05-11,2024,5,2,5,1,15613,1057990.14,535091.29,0.0,926447.84,1072508.76,1279278.19,902144.2,827714.0,1021318.0,0,0,0
2024-05-12,2024,5,2,6,1,15366,1084098.83,548528.7,0.0,1057990.14,1061444.0,1772205.75,1079867.69,830950.0,998381.0,0,0,0
2024-05-13,2024,5,2,0,0,9976,687770.44,348079.1,0.0,1084098.83,689822.91,2037529.91,1052876.12,830657.0,953389.0,0,0,0
2024-05-14,2024,5,2,1,0,9736,679169.17,344477.53,0.0,687770.44,686864.43,2075234.44,679829.11,829558.0,906854.0,0,0,0
2024-05-15,2024,5,2,2,0,9951,690436.81,349028.34,0.0,679169.17,693133.5,1347177.77,693577.56,829172.0,884962.0,0,0,0
2024-05-16,2024,5,2,3,0,9948,699458.28,354819.45,0.0,690436.81,678292.74,1313428.62,685874.63,832196.0,864496.0,0,0,0
2024-05-17,2024,5,2,4,0,13398,952256.77,482806.95,0.0,699458.28,926447.84,1330105.2,699986.99,835883.0,851902.0,0,0,0
2024-05-18,2024,5,2,5,1,15315,1060004.62,537291.21,0.0,952256.77,1057990.14,734119.85,922204.62,836171.0,862764.0,0,0,0
2024-05-19,2024,5,2,6,1,15679,1062804.43,537751.29,0.0,1060004.62,1084098.83,990448.87,1096494.7,833129.0,865176.0,0,0,0
2024-05-20,2024,5,2,0,0,10246,698718.73,353783.19,0.0,1062804.43,687770.44,1101820.07,1066637.49,834693.0,851739.0,0,0,0
2024-05-21,2024,5,2,1,0,10109,690929.84,350035.5,0.0,698718.73,679169.17,1137983.58,697476.89,836373.0,836838.0,0,0,0
2024-05-22,2024,5,2,2,0,9994,692263.25,350407.14,0.0,690929.84,690436.81,742395.86,707124.05,836634.0,835167.0,0,0,0
2024-05-23,2024,5,2,3,0,10157,703238.2,356585.11,0.0,692263.25,699458.28,733639.79,700284.02,837174.0,834153.0,0,0,0
2024-05-24,2024,5,2,4,0,13520,931775.08,471535.73,0.0,703238.2,952256.77,715865.25,689011.07,834248.0,841350.0,0,0,0
2024-05-25,2024,5,2,5,1,15219,1057527.15,534270.34,0.0,931775.08,1060004.62,741061.22,930640.56,833894.0,851899.0,0,0,0
2024-05-26,2024,5,2,6,1,15039,1053827.89,533306.84,0.0,1057527.15,1062804.43,966237.42,1063563.52,832611.0,854819.0,0,0,0
2024-05-27,2024,5,2,0,0,10099,688293.38,348513.85,0.0,1053827.89,698718.73,1125856.86,1085969.0,831122.0,840233.0,0,0,0
2024-05-28,2024,5,2,1,0,9893,692519.45,350335.26,0.0,688293.38,690929.84,1133351.57,695281.52,831349.0,825539.0,0,0,0
2024-05-29,2024,5,2,2,0,9595,683429.26,345803.05,0.0,692519.45,692263.25,750614.86,686400.99,830087.0,823299.0,0,0,0
2024-05-30,2024,5,2,3,0,10213,690590.78,348631.59,0.0,683429.26,703238.2,706182.44,697941.54,828280.0,822780.0,0,0,0
2024-05-31,2024,5,2,4,0,13215,933191.09,472245.49,0.0,690590.78,931775.08,695204.41,677487.92,828483.0,830713.0,0,0,0
2024-06-01,2024,6,2,5,1,15648,1064610.08,537080.78,0.0,933191.09,1057527.15,693296.78,923014.7,829495.0,843090.0,0,0,0
2024-06-02,2024,6,2,6,1,15305,1062418.52,536452.27,0.0,1064610.08,1053827.89,929271.9,1082724.98,830722.0,847528.0,0,0,0
2024-06-03,2024,6,2,0,0,9808,692791.01,350230.35,0.0,1062418.52,688293.38,1072508.76,1077452.43,831364.0,834871.0,0,0,0
2024-06-04,2024,6,2,1,0,9897,692264.73,350768.52,0.0,692791.01,692519.45,1061444.0,673387.37,831328.0,822565.0,0,0,0
2024-06-05,2024,6,2,2,0,10052,706053.15,357926.13,0.0,692264.73,683429.26,689822.91,668392.14,834560.0,823106.0,0,0,0
2024-06-06,2024,6,2,3,0,9915,690597.16,350016.6,0.0,706053.15,690590.78,686864.43,684623.24,834561.0,823230.0,0,0,0
2024-06-07,2024,6,2,4,0,12956,928972.01,470286.81,0.0,690597.16,933191.09,693133.5,705192.08,833958.0,831091.0,0,0,0
2024-06-08,2024,6,2,5,1,15639,1106280.45,561027.73,0.0,928972.01,1064610.08,678292.74,949862.12,839911.0,845358.0,0,0,0
2024-06-09,2024,6,2,6,1,15364,1078752.27,545970.83,0.0,1106280.45,1062418.52,926447.84,1098107.88,842244.0,850434.0,0,0,0
2024-06-10,2024,6,2,0,0,9828,691476.7,349428.6,0.0,1078752.27,692791.01,1057990.14,1082047.83,842057.0,838217.0,0,0,0
2024-06-11,2024,6,2,1,0,10211,701129.37,355588.96,0.0,691476.7,692264.73,1084098.83,682957.44,843323.0,825452.0,0,0,0
2024-06-12,2024,6,2,2,0,9991,697803.35,352637.13,0.0,701129.37,706053.15,687770.44,689670.1,842144.0,825786.0,0,0,0
2024-06-13,2024,6,2,3,0,10196,699272.36,353702.11,0.0,697803.35,690597.16,679169.17,685308.5,843384.0,826456.0,0,0,0
2024-06-14,2024,6,2,4,0,13616,923366.86,468174.26,0.0,699272.36,928972.01,690436.81,838626.94,842583.0,834221.0,0,0,0
2024-06-15,2024,6,2,5,1,18067,1334898.41,674550.34,625.0,923366.86,1106280.45,699458.28,1117774.89,875243.0,855402.0,1,0,0
2024-06-16,2024,6,2,6,1,18684,1353778.9,683245.84,625.0,1334898.41,1078752.27,952256.77,1281379.94,914532.0,868786.0,1,0,0
2024-06-17,2024,6,2,0,0,12149,859114.06,432655.73,625.0,1353778.9,691476.7,1060004.62,1312926.68,938480.0,862090.0,1,0,0
2024-06-18,2024,6,2,1,0,11809,859181.34,433725.18,625.0,859114.06,701129.37,1062804.43,821426.88,961059.0,855302.0,1,0,0
2024-06-19,2024,6,2,2,0,11802,855274.11,431486.5,625.0,859181.34,697803.35,698718.73,830340.89,983555.0,860521.0,1,0,0
2024-06-20,2024,6,2,3,0,11948,874542.8,441687.54,625.0,855274.11,699272.36,690929.84,842143.17,1008594.0,866641.0,1,0,0
2024-06-21,2024,6,2,4,0,15842,1173691.5,591319.64,625.0,874542.8,923366.86,692263.25,824013.59,1044354.0,882689.0,1,0,0
2024-06-22,2024,6,2,5,1,18379,1344440.11,677883.3,625.0,1173691.5,1334898.41,703238.2,1059660.15,1045718.0,904062.0,1,0,0
2024-06-23,2024,6,2,6,1,18454,1316350.78,663843.22,625.0,1344440.11,1353778.9,931775.08,1292333.43,1040371.0,916881.0,1,0,0
2024-06-24,2024,6,2,0,0,11950,859854.44,432641.88,625.0,1316350.78,859114.06,1057527.15,1267277.96,1040476.0,910292.0,1,0,0
2024-06-25,2024,6,2,1,0,11899,871642.42,439473.98,625.0,859854.44,859181.34,1053827.89,821280.39,1042257.0,904219.0,1,0,0
2024-06-26,2024,6,2,2,0,11605,858794.71,434165.96,625.0,871642.42,855274.11,688293.38,816354.83,1042760.0,909903.0,1,0,0
2024-06-27,2024,6,2,3,0,11709,872921.74,440239.57,625.0,858794.71,874542.8,692519.45,823003.63,1042528.0,915916.0,1,0,0
2024-06-28,2024,6,2,4,0,15533,1151593.18,582623.84,625.0,872921.74,1173691.5,683429.26,845774.49,1039371.0,931522.0,1,0,0
2024-06-29,2024,6,2,5,1,18858,1359318.57,685119.01,625.0,1151593.18,1344440.11,690590.78,1112831.77,1041497.0,953813.0,1,0,0
2024-06-30,2024,6,2,6,1,18393,1344080.75,678271.53,625.0,1359318.57,1316350.78,933191.09,1217897.71,1045458.0,967509.0,1,0,0
2024-07-01,2024,7,3,0,0,11314,809479.36,408576.38,625.0,1344080.75,859854.44,1064610.08,1206820.92,1038262.0,959005.0,1,0,0
2024-07-02,2024,7,3,1,0,11243,809917.61,408737.48,625.0,809479.36,871642.42,1062418.52,787706.79,1029444.0,950588.0,1,0,0
2024-07-03,2024,7,3,2,0,11367,820609.03,415010.9,625.0,809917.61,858794.71,692791.01,785997.36,1023989.0,954848.0,1,0,0
2024-07-04,2024,7,3,3,0,11576,831545.83,420088.21,625.0,820609.03,872921.74,692264.73,766365.49,1018078.0,959491.0,1,0,0
2024-07-05,2024,7,3,4,0,14911,1094209.22,552171.25,625.0,831545.83,1151593.18,706053.15,766359.01,1009880.0,972430.0,1,0,0
2024-07-06,2024,7,3,5,1,17628,1242163.65,628672.15,625.0,1094209.22,1359318.57,690597.16,1063262.32,993144.0,990815.0,1,0,0
2024-07-07,2024,7,3,6,1,16968,1228692.36,620292.0,625.0,1242163.65,1344080.75,928972.01,1224234.09,976660.0,1000806.0,1,0,0
2024-07-08,2024,7,3,0,0,11308,813202.32,410869.61,625.0,1228692.36,809479.36,1106280.45,1213132.2,977191.0,991037.0,1,0,0
2024-07-09,2024,7,3,1,0,11045,805364.81,406512.75,625.0,813202.32,809917.61,1078752.27,782157.08,976541.0,981924.0,1,0,0
2024-07-10,2024,7,3,2,0,11007,801864.32,405358.75,625.0,805364.81,820609.03,691476.7,787323.42,973863.0,985603.0,1,0,0
2024-07-11,2024,7,3,3,0,11108,810226.82,409798.28,625.0,801864.32,831545.83,701129.37,778862.12,970818.0,989240.0,1,0,0
2024-07-12,2024,7,3,4,0,15535,1104375.82,558026.02,625.0,810226.82,1094209.22,697803.35,776075.41,972270.0,1002792.0,1,0,0
2024-07-13,2024,7,3,5,1,18433,1282391.37,647029.19,625.0,1104375.82,1242163.65,699272.36,1036389.27,978017.0,1022230.0,1,0,0
2024-07-14,2024,7,3,6,1,17762,1275064.14,643230.4,625.0,1282391.37,1228692.36,923366.86,1222376.41,984641.0,1033953.0,1,0,0
2024-07-15,2024,7,3,0,0,11411,801509.99,404855.51,625.0,1275064.14,813202.32,1334898.41,1024173.91,982971.0,1016173.0,1,0,0
2024-07-16,2024,7,3,1,0,9443,652086.07,330262.07,0.0,801509.99,805364.81,1353778.9,662465.45,961074.0,992783.0,0,0,0
2024-07-17,2024,7,3,2,0,9426,660998.57,334264.86,0.0,652086.07,801864.32,859114.06,645399.66,940950.0,986180.0,0,0,0
2024-07-18,2024,7,3,3,0,9498,668607.57,338739.26,0.0,660998.57,810226.82,859181.34,644261.55,920719.0,979827.0,0,0,0
2024-07-19,2024,7,3,4,0,12528,866640.67,438595.91,0.0,668607.57,1104375.82,855274.11,669410.0,886757.0,980206.0,0,0,0
2024-07-20,2024,7,3,5,1,14897,1060637.81,537592.68,0.0,866640.67,1282391.37,874542.8,872364.28,855078.0,986409.0,0,0,0
2024-07-21,2024,7,3,6,1,14768,1034343.06,525279.77,0.0,1060637.81,1275064.14,1173691.5,1008762.13,820689.0,981764.0,0,0,0
2024-07-22,2024,7,3,0,0,9635,661471.2,335216.42,0.0,1034343.06,801509.99,1344440.11,1025863.89,800684.0,958999.0,0,0,0
2024-07-23,2024,7,3,1,0,9593,658210.93,333328.15,0.0,661471.2,652086.07,1316350.78,675617.71,801559.0,937061.0,0,0,0
2024-07-24,2024,7,3,2,0,9618,659315.52,334105.88,0.0,658210.93,660998.57,859854.44,649975.46,801318.0,930376.0,0,0,0
2024-07-25,2024,7,3,3,0,9695,655999.15,332560.1,0.0,659315.52,668607.57,871642.42,669833.82,799517.0,923188.0,0,0,0
2024-07-26,2024,7,3,4,0,12607,867690.89,438494.05,0.0,655999.15,866640.67,858794.71,658377.73,799667.0,923484.0,0,0,0
2024-07-27,2024,7,3,5,1,14991,1033937.61,522876.8,0.0,867690.89,1060637.81,872921.74,893056.37,795853.0,928852.0,0,0,0
2024-07-28,2024,7,3,6,1,14750,1024090.44,519660.69,0.0,1033937.61,1034343.06,1151593.18,1035228.5,794388.0,924602.0,0,0,0
2024-07-29,2024,7,3,0,0,9701,669424.3,339904.37,0.0,1024090.44,661471.2,1359318.57,1028964.14,795524.0,901605.0,0,0,0
2024-07-30,2024,7,3,1,0,9508,654249.97,331334.53,0.0,669424.3,658210.93,1344080.75,650049.12,794958.0,878611.0,0,0,0
2024-07-31,2024,7,3,2,0,9580,662269.63,335841.41,0.0,654249.97,659315.52,809479.36,647254.87,795380.0,873704.0,0,0,0
2024-08-01,2024,8,3,3,0,9734,660965.07,335267.1,0.0,662269.63,655999.15,809917.61,669339.13,796090.0,868739.0,0,0,0
2024-08-02,2024,8,3,4,0,12962,886921.82,448815.74,0.0,660965.07,867690.89,820609.03,649395.15,798837.0,870949.0,0,0,0
2024-08-03,2024,8,3,5,1,14644,1001981.12,507900.18,0.0,886921.82,1033937.61,831545.83,879314.77,794272.0,876630.0,0,0,0
2024-08-04,2024,8,3,6,1,14829,1023074.17,519553.19,0.0,1001981.12,1024090.44,1094209.22,1023882.13,794127.0,874259.0,0,0,0
2024-08-05,2024,8,3,0,0,9623,650737.06,329838.97,0.0,1023074.17,669424.3,1242163.65,1002685.32,791457.0,854545.0,0,0,0
2024-08-06,2024,8,3,1,0,9623,673642.9,341315.16,0.0,650737.06,654249.97,1228692.36,654138.62,794227.0,836043.0,0,0,0
2024-08-07,2024,8,3,2,0,9713,661125.41,334646.26,0.0,673642.9,662269.63,813202.32,665202.42,794064.0,830974.0,0,0,0
